Datetime,Edition,id,IsSelected,Gender,College,StudentProgram,GraduationYear,NHackathon,Role,HasTeam,TeamMembers,TeamId,TeamSize
26/08/2016 14:30:31,2016.1,136,N,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Não,,0,1
27/07/2016 09:10:46,2016.1,67,N,M,Poli,Pós-graduação em Engenharia da Computação,Pós-graduação,0,Desenvolvedor,Não,"67, 407",59,2
27/07/2016 09:22:48,2016.1,150,N,M,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Sim,"17, 150, 179, 189",20,4
27/07/2016 09:26:40,2016.1,17,N,F,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Sim,"17, 150, 179, 189",20,4
27/07/2016 09:27:40,2016.1,179,N,F,FEA,Bacharelado em Administração,1,0,Desenvolvedor,Sim,"17, 150, 179, 189",20,4
27/07/2016 10:36:24,2016.1,11,N,M,Não USP,,,2,Nenhuma,Não,,0,1
27/07/2016 11:07:50,2016.1,445,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 12:03:40,2016.1,189,N,M,FEA,Bacharelado em Administração,1,0,Empreendedor/Negócios,Sim,"17, 150, 179, 189",20,4
27/07/2016 12:05:38,2016.1,156,S,M,Poli,Engenharia da Computação,5,0,Desenvolvedor,Não,"1, 156, 269, 459",1,4
27/07/2016 12:06:46,2016.1,543,N,M,Não USP,,,0,Empreendedor/Negócios,Sim,"29, 141, 543, 548",42,4
27/07/2016 12:57:39,2016.1,547,N,M,FEA,Economia,4,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 13:36:56,2016.1,127,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
27/07/2016 13:47:06,2016.1,522,N,F,FEA,Ciências Contábeis,2,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 14:36:45,2016.1,407,N,F,FEA,Doutorado em Administração ,1,0,Empreendedor/Negócios,Sim,"67, 407",59,2
27/07/2016 14:39:17,2016.1,537,N,F,Poli,Engenharia Mecânica,1,0,Empreendedor/Negócios,Sim,"198, 308, 338,  537",23,4
27/07/2016 15:50:26,2016.1,351,N,F,EACH,Bacharelado em Marketing,1,0,Empreendedor/Negócios,Sim,"202, 351, 353, 480",24,4
27/07/2016 15:52:46,2016.1,339,S,M,IME,Bacharelado em Ciência da Computação,2,2,Designer,Sim,"227, 303, 339, 402",31,4
27/07/2016 16:26:04,2016.1,38,N,M,IME,Bacharelado em Ciência da Computação,4,2,Desenvolvedor,Não,,0,1
27/07/2016 16:28:56,2016.1,163,N,M,FAU,Bacharelado em Design,3,0,Designer,Sim,"145, 163,  528",15,3
27/07/2016 16:29:14,2016.1,73,N,F,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 16:31:36,2016.1,385,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 16:32:56,2016.1,326,N,M,FEA,Ciências Contábeis,2,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 17:08:33,2016.1,338,N,M,FD,Direito,1,0,Empreendedor/Negócios,Sim,"198, 308, 338,  537",23,4
27/07/2016 18:23:55,2016.1,145,N,F,FAU,Bacharelado em Design,3,0,Designer,Sim,"145, 163,  528",15,3
27/07/2016 19:21:17,2016.1,308,N,M,Poli,Engenharia Mecatrônica,2,0,Empreendedor/Negócios,Sim,"198, 308, 338,  537",23,4
27/07/2016 19:23:47,2016.1,399,N,F,EACH,Bacharelado em Marketing,5,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 20:15:53,2016.1,528,N,M,FAU,Bacharelado em Design,5,0,Designer,Sim,"145, 163,  528",15,3
27/07/2016 21:18:02,2016.1,455,N,M,FEA,Economia,2,1,Desenvolvedor/Negócios,Sim,"448, 455, 478, 512",53,4
27/07/2016 21:24:20,2016.1,478,N,M,FEA,Ciências Atuariais,5,0,Empreendedor/Negócios,Sim,"448, 455, 478, 512",53,4
27/07/2016 21:40:43,2016.1,448,N,M,Não USP,,,2,Desenvolvedor,Sim,"448, 455, 478, 512",53,4
27/07/2016 21:41:03,2016.1,219,N,M,FEA,Bacharelado em Administração,2,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 21:41:52,2016.1,530,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 21:43:21,2016.1,422,N,M,EACH,Pós-graduação em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Sim,"26, 48, 343, 422",37,4
27/07/2016 21:44:03,2016.1,66,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 21:45:37,2016.1,200,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 21:46:31,2016.1,510,N,F,EACH,Bacharelado em Marketing,5,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 21:46:42,2016.1,494,N,F,IME,Matematica Aplicada e Computacional,3,0,Desenvolvedor,Sim,"166, 494",19,2
27/07/2016 21:48:31,2016.1,509,N,F,EACH,Bacharelado em Marketing,5,0,Empreendedor/Negócios,Sim,,0,1
27/07/2016 21:48:55,2016.1,76,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 21:49:10,2016.1,278,N,M,FEA,Bacharelado em Administração,1,0,Negócios,Não,,0,1
27/07/2016 21:51:03,2016.1,409,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 21:51:39,2016.1,55,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 21:52:51,2016.1,173,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 21:53:32,2016.1,377,N,M,FEA,Pós-graduação em Administração de Organizações,Pós-graduação,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 21:53:39,2016.1,442,N,M,Não USP,,,0,Designer,Não,,0,1
27/07/2016 21:55:41,2016.1,228,N,M,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Não,,0,1
27/07/2016 21:55:55,2016.1,166,N,M,IME,Pós-graduação em Ciência da Computação,Pós-graduação,0,Desenvolvedor,Sim,"166, 494",19,2
27/07/2016 21:57:19,2016.1,172,N,M,Poli,Big Data Inteligência na Gestão dos Dados,1,0,Empreendedor/Negócios,Sim,"100, 172, 506",2,3
27/07/2016 21:57:51,2016.1,90,N,M,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Não,,0,1
27/07/2016 21:58:32,2016.1,480,N,M,EACH,Bacharelado em Marketing,1,0,Marketing,Sim,"202, 351, 353, 480",24,4
27/07/2016 22:00:21,2016.1,100,N,F,Poli,Big Data Inteligência na Gestão dos Dados,Pós-graduação,0,Empreendedor/Negócios,Sim,"100, 172, 506",2,3
27/07/2016 22:00:29,2016.1,60,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 22:03:41,2016.1,177,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:04:59,2016.1,143,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 22:07:51,2016.1,265,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:08:53,2016.1,429,N,M,Não USP,,,0,Designer,Não,,0,1
27/07/2016 22:10:54,2016.1,97,N,M,Não USP,,,0,Negócios,Não,,0,1
27/07/2016 22:11:33,2016.1,297,N,M,Poli,Doutorado em Engenharia da Computação,3,0,Desenvolvedor,Sim,"81, 91, 128, 297",61,4
27/07/2016 22:11:40,2016.1,508,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:11:41,2016.1,376,N,M,EESC,Engenharia da Computação,2,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:13:51,2016.1,452,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 22:20:35,2016.1,531,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:23:00,2016.1,107,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 22:23:24,2016.1,78,N,F,EACH,Bacharelado em Sistemas de Informação,1,1,Designer,Não,,0,1
27/07/2016 22:24:41,2016.1,410,N,M,Poli,Engenharia Elétrica,3,0,Desenvolvedor/Designer,Não,,0,1
27/07/2016 22:25:58,2016.1,506,N,M,Poli,Big Data Inteligência na Gestão dos Dados,1,2,Empreendedor/Negócios,Sim,"100, 172, 506",2,3
27/07/2016 22:26:17,2016.1,116,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:28:24,2016.1,325,N,M,FEA,Contabilidade,2,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:28:31,2016.1,155,N,M,Não USP,,,1,Desenvolvedor,Não,,0,1
27/07/2016 22:29:15,2016.1,546,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:29:35,2016.1,190,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:29:50,2016.1,180,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:34:21,2016.1,545,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 22:35:11,2016.1,533,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 22:39:14,2016.1,31,N,M,ICMC,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Sim,,0,1
27/07/2016 22:45:34,2016.1,130,N,M,Poli,Engenharia da Computação,3,1,Desenvolvedor,Sim,"130, 301",9,2
27/07/2016 22:53:28,2016.1,253,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 22:53:48,2016.1,549,N,M,Poli,Engenharia Elétrica,3,1,Desenvolvedor,Não,,0,1
27/07/2016 23:01:03,2016.1,201,N,M,Não USP,,,0,Desenvolvedor/Designer,Não,,0,1
27/07/2016 23:02:29,2016.1,186,N,M,FEA,Ciências Contábeis,5,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:03:01,2016.1,492,N,F,Não USP,,,0,Marketing,Não,,0,1
27/07/2016 23:04:36,2016.1,346,N,F,ICMC,Bacharelado em Ciência da Computação,5,2,Desenvolvedor,Sim,"346, 370, 474",49,3
27/07/2016 23:06:25,2016.1,440,N,M,Poli,Engenharia Elétrica,4,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:11:26,2016.1,83,N,F,EACH,Bacharelado em Marketing,2,0,Empreendedor/Negócios,Sim,"13, 83, 349",8,3
27/07/2016 23:13:09,2016.1,115,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:14:33,2016.1,13,N,M,Não USP,,,0,Empreendedor/Negócios,Sim,"13, 83, 349",8,3
27/07/2016 23:17:20,2016.1,349,N,F,EACH,Bacharelado em Marketing,2,0,Empreendedor/Negócios,Sim,"13, 83, 349",8,3
27/07/2016 23:19:30,2016.1,146,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 23:23:26,2016.1,289,N,M,EACH,Bacharelado em Marketing,2,0,Empreendedor/Negócios,Sim,"289, 398",41,2
27/07/2016 23:24:33,2016.1,472,N,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Não,,0,1
27/07/2016 23:24:45,2016.1,413,N,M,Poli,Engenharia Química,5,0,Desenvolvedor,Não,,0,1
27/07/2016 23:26:27,2016.1,20,N,M,Não USP,,,0,Gestão de Projetos,Não,,0,1
27/07/2016 23:27:45,2016.1,75,N,F,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 23:28:31,2016.1,222,N,M,FEA,Bacharelado em Administração,5,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:32:32,2016.1,490,N,M,Não USP,,,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:43:56,2016.1,196,N,M,FEA,Bacharelado em Administração,2,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:46:02,2016.1,58,N,M,Não USP,,,0,Desenvolvedor,Não,,0,1
27/07/2016 23:47:03,2016.1,274,N,M,Poli,Engenharia Química,1,0,Empreendedor/Negócios,Não,,0,1
27/07/2016 23:50:08,2016.1,512,N,M,FEA,Bacharelado em Administração,5,0,Empreendedor/Negócios,Sim,"448, 455, 478, 512",53,4
27/07/2016 23:56:08,2016.1,181,N,M,Não USP,,,2,Empreendedor/Negócios,Não,,0,1
03/11/2016 18:55:05,2016.2,102,N,M,FEA-RP,Economia Empresarial e Controladoria,Pós-graduação,1,Negócios,Não,,0,1
12/10/2016 21:01:35,2016.2,66,S,M,Poli,Engenharia Elétrica,2,2,Desenvolvedor,Sim,"20, 30, 60, 66, 85",5,5
12/10/2016 21:01:57,2016.2,45,S,M,Poli,Engenharia Elétrica,3,0,Desenvolvedor,Sim,"43, 45, 80",10,3
12/10/2016 21:02:06,2016.2,20,S,M,Poli,Engenharia Elétrica,2,2,Desenvolvedor,Sim,"20, 30, 60, 66, 85",5,5
12/10/2016 21:02:17,2016.2,36,S,M,EACH,Bacharelado em Sistemas de Informação,1,1,Designer,Não,,0,1
12/10/2016 21:02:21,2016.2,60,S,M,Poli,Engenharia Elétrica,2,1,Desenvolvedor,Sim,"20, 30, 60, 66, 85",5,5
12/10/2016 21:02:37,2016.2,40,S,M,EESC,Engenharia de Produção,5,0,Negócios,Sim,"2, 40, 86, 89",4,4
12/10/2016 21:02:40,2016.2,55,S,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Sim,,0,1
12/10/2016 21:02:47,2016.2,90,S,F,FEA,Administração,3,0,Negócios,Não,,0,1
12/10/2016 21:02:49,2016.2,97,S,M,Poli,Engenharia Elétrica,5,0,Desenvolvedor,Sim,"10, 97",2,2
12/10/2016 21:02:49,2016.2,24,S,M,Poli,Engenharia Elétrica,3,1,Desenvolvedor,Sim,"11, 24, 26",3,3
12/10/2016 21:03:01,2016.2,56,S,M,EACH,Bacharelado em Sistemas de Informação,2,2,Desenvolvedor,Não,,0,1
12/10/2016 21:03:06,2016.2,30,S,M,Poli,Engenharia Elétrica,2,2,Desenvolvedor,Sim,"20, 30, 60, 66, 85",5,5
12/10/2016 21:03:09,2016.2,49,S,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Sim,"49, 91, 94",11,3
12/10/2016 21:03:13,2016.2,85,S,M,Poli,Engenharia Elétrica,2,0,Negócios,Sim,"20, 30, 60, 66, 85",5,5
12/10/2016 21:03:20,2016.2,35,S,M,FEA,Adminstração,2,0,Negócios,Não,,0,1
12/10/2016 21:03:23,2016.2,10,S,M,Poli,Engenharia Elétrica,5,0,Desenvolvedor,Sim,"10, 97",2,2
12/10/2016 21:03:24,2016.2,91,S,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Sim,"49, 91, 94",11,3
12/10/2016 21:03:30,2016.2,27,S,M,Poli,Engenharia Mecatrônica,3,0,Desenvolvedor,Não,,0,1
12/10/2016 21:03:37,2016.2,73,S,M,Poli,Engenharia de Materiais,1,0,Negócios,Sim,"29, 33, 38, 73",7,4
12/10/2016 21:03:56,2016.2,18,S,M,Poli,Pós-graduação em Engenharia da Computação,Pós-graduação,0,Desenvolvedor,Não,"7, 16, 18, 37",13,4
12/10/2016 21:04:01,2016.2,96,S,M,Poli,Engenharia Mecatrônica,2,0,Negócios,Sim,"34, 72, 96",9,3
12/10/2016 21:04:13,2016.2,93,S,M,Poli,Engenharia Ambiental,5,0,Desenvolvedor,Sim,"92, 93",16,2
12/10/2016 21:04:17,2016.2,44,S,M,Poli,Pós-doutorado em Engenharia da Produção,2,2,Negócios,Não,,0,1
12/10/2016 21:04:21,2016.2,89,S,F,EESC,Engenharia de Produção,5,0,Negócios,Sim,"2, 40, 86, 89",4,4
12/10/2016 21:04:21,2016.2,83,S,M,FEA-RP,Economia Empresarial e Controladoria,1,0,Desenvolvedor,Sim,"31, 61, 79, 83",8,4
12/10/2016 21:04:24,2016.2,26,S,M,Poli,Engenharia de Produção,5,0,Negócios,Sim,"11, 24, 26",3,3
12/10/2016 21:04:29,2016.2,94,S,M,Poli,Engenharia Elétrica,2,1,Desenvolvedor,Sim,"49, 91, 94",11,3
12/10/2016 21:04:37,2016.2,31,S,M,FEA-RP,Economia Empresarial e Controladoria,1,0,Negócios,Sim,"31, 61, 79, 83",8,4
12/10/2016 21:04:44,2016.2,11,S,M,Poli,Engenharia de Produção,5,0,Negócios,Sim,"11, 24, 26",3,3
12/10/2016 21:04:47,2016.2,63,S,F,Poli,MBA - Tecnologia de Software,Pós-graduação,1,Desenvolvedor,Não,,0,1
12/10/2016 21:05:29,2016.2,80,S,M,Poli,Engenharia Elétrica,3,0,Desenvolvedor,Sim,"43, 45, 80",10,3
12/10/2016 21:05:52,2016.2,8,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"8, 32, 41",14,3
12/10/2016 21:06:00,2016.2,9,S,M,IME,Bacharelado em Ciência da Computação,1,1,Desenvolvedor,Sim,"9, 77",15,2
12/10/2016 21:07:03,2016.2,32,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"8, 32, 41",14,3
12/10/2016 21:07:13,2016.2,79,S,M,FEA-RP,Economia Empresarial e Controladoria,1,0,Negócios,Sim,"31, 61, 79, 83",8,4
12/10/2016 21:07:19,2016.2,92,S,M,Poli,Engenharia Elétrica,5,0,Desenvolvedor,Sim,"92, 93",16,2
12/10/2016 21:07:21,2016.2,77,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"9, 77",15,2
12/10/2016 21:07:35,2016.2,43,S,M,Poli,Engenharia Elétrica,3,1,Desenvolvedor,Sim,"43, 45, 80",10,3
12/10/2016 21:10:58,2016.2,29,S,M,Poli,Engenharia da Computação,2,0,Desenvolvedor,Sim,"29, 33, 38, 73",7,4
12/10/2016 21:11:18,2016.2,95,S,M,FEA-RP,Economia Empresarial e Controladoria,1,0,Negócios,Não,,0,1
12/10/2016 21:13:50,2016.2,51,S,M,Poli,Engenharia Mecatrônica,1,0,Desenvolvedor,Não,,0,1
12/10/2016 21:15:41,2016.2,39,S,M,IME,Bacharelado em Matemática Aplicada,3,0,Desenvolvedor,Não,,0,1
12/10/2016 21:19:48,2016.2,33,S,M,Poli,Engenharia,1,0,Desenvolvedor,Sim,"29, 33, 38, 73",7,4
12/10/2016 21:20:15,2016.2,12,S,M,EESC,Engenharia da Computação,3,2,Desenvolvedor,Não,,0,1
12/10/2016 21:21:57,2016.2,58,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Não,,0,1
12/10/2016 21:24:04,2016.2,47,S,M,FEA-RP,Economia Empresarial e Controladoria,1,0,Negócios,Não,,0,1
12/10/2016 21:28:48,2016.2,38,S,M,Poli,Engenharia de Materiais,1,0,Desenvolvedor,Sim,"29, 33, 38, 73",7,4
12/10/2016 21:37:56,2016.2,5,S,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Não,,0,1
12/10/2016 21:38:02,2016.2,16,S,M,Poli,Pós-graduação em Engenharia da Computação,Pós-graduação,0,Desenvolvedor,Sim,"7, 16, 18, 37",13,4
12/10/2016 21:40:44,2016.2,64,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Não,,0,1
12/10/2016 21:48:49,2016.2,52,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Não,,0,1
12/10/2016 21:58:09,2016.2,67,S,M,IME,Bacharelado em Ciência da Computação,2,0,Desenvolvedor,Não,,0,1
12/10/2016 22:01:48,2016.2,74,S,M,IME,Bacharelado em Ciência da Computação,1,1,Desenvolvedor,Não,,0,1
12/10/2016 22:06:59,2016.2,86,S,M,ICMC,Bacharelado em Ciência da Computação,6,0,Desenvolvedor,Sim,"2, 40, 86, 89",4,4
12/10/2016 22:13:45,2016.2,87,S,F,ECA,Publicidade e Propaganda,2,0,Designer,Não,,0,1
12/10/2016 22:13:58,2016.2,72,N,M,IF,Bacharelado em Física,4,0,Desenvolvedor,Sim,"34, 72, 96",9,3
12/10/2016 22:24:40,2016.2,70,N,M,ECA,Relações Públicas,1,0,Negócios,Não,,0,1
12/10/2016 22:38:48,2016.2,68,S,F,ECA,Publicidade e Propaganda,1,0,Designer,Não,,0,1
12/10/2016 22:51:44,2016.2,57,S,M,FAU,Design,6,1,Designer,Não,,0,1
12/10/2016 23:32:03,2016.2,54,N,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Não,,0,1
12/10/2016 23:40:13,2016.2,14,N,M,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Não,,0,1
13/10/2016 00:10:06,2016.2,34,S,M,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Sim,"34, 72, 96",9,3
13/10/2016 00:52:26,2016.2,59,N,M,IRI,Relações Internacionais,1,0,Políticas Públicas,Não,,0,1
13/10/2016 01:32:53,2016.2,81,N,M,IME,Bacharelado em Ciência da Computação,4,0,Desenvolvedor,Não,,0,1
13/10/2016 02:20:36,2016.2,98,N,M,Poli,Engenharia Mecatrônica,3,0,Negócios,Sim,"1, 98",1,2
13/10/2016 02:55:18,2016.2,62,S,M,Não USP,Bacharelado em Ciência da Computação,2,0,Designer,Não,,0,1
13/10/2016 06:35:45,2016.2,42,N,M,EESC,Engenharia da Computação,2,0,Designer,Não,,0,1
13/10/2016 07:38:23,2016.2,25,S,M,Não USP,Mestrado em Administração,Pós-graduação,5,Negócios,Sim,,0,1
13/10/2016 08:07:20,2016.2,101,N,M,EACH,Gestão de Políticas Públicas ,3,0,Políticas Públicas,Não,,0,1
13/10/2016 08:58:57,2016.2,2,S,M,ICMC,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Sim,"2, 40, 86, 89",4,4
13/10/2016 09:08:09,2016.2,23,N,M,IME,Bacharelado em Ciência da Computação,4,1,Desenvolvedor,Não,,0,1
13/10/2016 09:10:59,2016.2,19,N,M,IAG,Bacharelado em Meteorologia,Pós-graduação,0,Desenvolvedor,Não,,0,1
13/10/2016 09:16:52,2016.2,21,S,M,IME,Bacharelado em Ciência da Computação,6,0,Desenvolvedor,Não,"21, 82, 84, 100",6,4
13/10/2016 09:27:03,2016.2,65,N,M,IME,Bacharelado em Matemática Aplicada e Computacional,3,0,Negócios,Não,,0,1
13/10/2016 09:36:50,2016.2,4,N,M,Poli,Engenharia Mecatrônica,2,0,Desenvolvedor,Não,,0,1
13/10/2016 10:28:28,2016.2,13,N,M,Poli,Engenharia Mecatrônica,6,0,Desenvolvedor,Sim,,0,1
13/10/2016 10:58:38,2016.2,88,N,F,FEA,Economia,2,0,Negócios,Sim,,0,1
13/10/2016 13:49:50,2016.2,41,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"8, 32, 41",14,3
13/10/2016 15:33:37,2016.2,50,N,M,EESC,Engenharia da Computação,5,0,Desenvolvedor,Sim,,0,1
13/10/2016 15:57:12,2016.2,75,N,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
13/10/2016 18:04:31,2016.2,48,N,M,IME,Bacharelado em Ciência da Computação,5,2,Desenvolvedor,Não,,0,1
13/10/2016 18:23:18,2016.2,15,N,M,EACH,Bacharelado em Sistemas de Informação,1,0,Desenvolvedor,Não,,0,1
14/10/2016 00:20:28,2016.2,71,N,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
14/10/2016 11:56:32,2016.2,53,N,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
14/10/2016 15:48:02,2016.2,76,N,M,Poli,Engenharia da Computação,6,5,Desenvolvedor,Não,,0,1
14/10/2016 17:04:23,2016.2,46,S,M,FEA-RP,Economia Empresarial e Controladoria,1,0,Negócios,Não,,0,1
14/10/2016 18:28:28,2016.2,61,S,F,FEA-RP,Economia Empresarial e Controladoria,1,0,Desenvolvedor,Sim,"31, 61, 79, 83",8,4
14/10/2016 18:45:58,2016.2,82,S,M,IME,Bacharelado em Ciência da Computação,5,0,Desenvolvedor,Sim,"21, 82, 84, 100",6,4
14/10/2016 22:44:45,2016.2,17,S,F,FSP,"Mestrado Profissional Ambiente, Saúde e Sustentabilidade",Pós-graduação,1,Designer,Não,,0,1
15/10/2016 01:19:25,2016.2,1,N,M,Poli,Engenharia Mecatrônica,3,0,Negócios,Sim,"1, 98",1,2
15/10/2016 02:00:45,2016.2,28,N,M,IME,Bacharelado em Matemática Aplicada e Computacional,2,0,Desenvolvedor,Sim,,0,1
16/10/2016 22:55:31,2016.2,78,S,F,FAU,Design,4,1,Designer,Não,,0,1
17/10/2016 10:05:29,2016.2,84,S,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Sim,"21, 82, 84, 100",6,4
17/10/2016 17:59:15,2016.2,6,N,M,Poli,Engenharia da Computação,1,0,Desenvolvedor,Não,,0,1
17/10/2016 18:17:51,2016.2,3,N,M,Poli,Pós-graduação em Big Data,Pós-graduação,1,Desenvolvedor,Não,,0,1
17/10/2016 18:31:54,2016.2,100,S,M,IME,Bacharelado em Ciência da Computação,6,0,Desenvolvedor,Sim,"21, 82, 84, 100",6,4
17/10/2016 19:41:50,2016.2,22,N,M,Poli,Engenharia da Computação,2,0,Negócios,Não,,0,1
17/10/2016 19:43:33,2016.2,99,N,M,IME,Bacharelado em Matemática Aplicada e Computacional,1,0,Negócios,Não,"69, 99",12,2
17/10/2016 20:47:44,2016.2,37,N,M,IME,Bacharelado em Estatística,1,0,Negócios,Não,"7, 16, 18, 37",13,4
17/10/2016 21:10:57,2016.2,7,S,F,IME,Bacharelado em Estatística,1,0,Desenvolvedor,Sim,"7, 16, 18, 37",13,4
17/10/2016 23:33:49,2016.2,69,N,M,IME,Bacharelado em Matemática Aplicada e Computacional,1,0,Desenvolvedor,Sim,"69, 99",12,2
2017/07/19 10:01:15 PM GMT-3,2017.1,28,N,M,FAU,Design,3,2,Designer,Não,,0,1
2017/07/19 10:08:53 PM GMT-3,2017.1,50,N,?,Poli,Engenharia Elétrica,2,0,Desenvolvedor,Não,,0,1
2017/07/19 10:09:40 PM GMT-3,2017.1,95,N,F,FCF,Farmácia e Bioquímica ,4,0,Negócios,Não,,0,1
2017/07/19 10:19:14 PM GMT-3,2017.1,111,N,M,Não USP,Segurança da Informação ,1,0,Negócios,Não,,0,1
2017/07/19 10:27:47 PM GMT-3,2017.1,86,S,M,Poli,Engenharia Elétrica,1,0,Desenvolvedor,Sim,"14, 86, 105, 107",6,4
2017/07/19 11:30:43 PM GMT-3,2017.1,99,S,M,IME,Bacharelado em Ciência da Computação,3,0,Desenvolvedor,Sim,"41, 99, 100",16,3
2017/07/19 11:41:54 PM GMT-3,2017.1,56,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
2017/07/19 9:03:16 PM GMT-3,2017.1,17,S,M,Poli,Engenharia Elétrica,3,2,Desenvolvedor,Sim,"17, 35, 79, 81",9,4
2017/07/19 9:03:18 PM GMT-3,2017.1,30,S,F,Poli,Engenharia Elétrica,3,1,Desenvolvedor,Sim,"30, 32, 43, 106",12,4
2017/07/19 9:03:50 PM GMT-3,2017.1,106,S,M,CCM,Curso de Ciências Moleculares,3,2,Desenvolvedor,Sim,"30, 32, 43, 106",12,4
2017/07/19 9:04:15 PM GMT-3,2017.1,81,S,M,Poli,Engenharia Elétrica,3,2,Desenvolvedor,Sim,"17, 35, 79, 81",9,4
2017/07/19 9:04:24 PM GMT-3,2017.1,58,S,M,Poli,Engenharia Elétrica,2,1,Desenvolvedor,Sim,"1, 54, 55, 58",1,4
2017/07/19 9:04:33 PM GMT-3,2017.1,80,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"47, 74, 80, 85",18,4
